id,name,created_at,metadata
31f7e11f-5cd3-4feb-bfc1-05230c77beef,,2024-03-22T01:34:44.940Z,"{'id': 'e9ac6ff6-8376-4fc2-8a8e-f3957ed0e98d', 'env': '{}', 'name': 'Where can I get financial aid ', 'user': None, 'chain': None, 'chat_profile': '', 'root_message': None, 'chat_settings': {}}"
851d467e-b08c-437b-a79e-889f8726bbd8,,2024-03-22T01:25:54.072Z,"{'id': 'cd6c3869-6187-482d-b3a9-c3f52205595f', 'env': '{}', 'name': 'What will you respond to this', 'user': None, 'chain': None, 'chat_profile': '', 'root_message': None, 'chat_settings': {}}"
5430a43d-9fa7-4126-a048-c78becddb164,,2024-03-22T00:27:29.405Z,"{'id': '26ccd546-6f2d-4209-94ff-d9816ebe2e82', 'env': '{}', 'name': 'Who is the president of the entrepreneurship club', 'user': None, 'chain': None, 'chat_profile': '', 'root_message': None, 'chat_settings': {}}"
e9f7738a-ac31-4b03-b76b-b132cc590968,,2024-03-22T00:08:41.041Z,"{'id': 'ecb0e9cb-046f-4b4d-9313-64209d203015', 'env': '{}', 'name': 'I’m feeling very overwhelmed is there an office to help me advocate for myself as a student and offer support?', 'user': None, 'chain': None, 'chat_profile': '', 'root_message': None, 'chat_settings': {}}"
9bbd2941-b408-4248-8477-581594eb9a1a,,2024-03-22T00:05:36.590Z,"{'id': 'a008d1b5-2734-4950-8540-be253bc76e4c', 'env': '{}', 'name': 'Hi, how are you?', 'user': None, 'chain': None, 'chat_profile': '', 'root_message': None, 'chat_settings': {}}"
58477042-cf36-48ba-ac76-fee80c309598,,2024-03-22T00:02:47.391Z,"{'id': '37b7bde2-0a2e-443c-97b7-c0e32b8182e8', 'env': '{}', 'name': 'May term financial aid', 'user': None, 'chain': None, 'chat_profile': '', 'root_message': None, 'chat_settings': {}}"
f4cd182f-1133-4252-ac1e-60b498e5c502,,2024-03-21T23:55:17.958Z,"{'id': '4c97757c-db06-4b37-a492-61ea3a83520b', 'env': '{}', 'name': 'Give me classes for the advertising major', 'user': None, 'chain': None, 'chat_profile': '', 'root_message': None, 'chat_settings': {}}"
13b994d4-677e-4003-b3e2-79c17b21a05f,,2024-03-21T23:43:44.877Z,"{'id': 'caf0748a-b55c-424d-9c81-a24c35e5cb98', 'env': '{}', 'name': 'how are you different than the regular chat gpt', 'user': None, 'chain': None, 'chat_profile': '', 'root_message': None, 'chat_settings': {}}"
f2a841f4-ec7a-429e-aaf6-e613d8a8f8b4,,2024-03-21T23:31:22.976Z,"{'id': '1f6851fd-0fdd-410a-9e22-1830f5ac2a80', 'env': '{}', 'name': 'How do I check how much flex I have left', 'user': None, 'chain': None, 'chat_profile': '', 'root_message': None, 'chat_settings': {}}"
6df5a92b-e657-46eb-83cc-bf1705354d99,,2024-03-21T23:28:27.594Z,"{'id': 'a06a4899-a2d5-49a1-af8c-eb5474ee416f', 'env': '{}', 'name': 'What courses overlap for political science and public policy majors', 'user': None, 'chain': None, 'chat_profile': '', 'root_message': None, 'chat_settings': {}}"
24c87dae-0879-491f-af59-07ea273fecfb,,2024-03-21T23:26:21.095Z,"{'id': '4d661f1e-62e7-42be-9027-3a1555365d4d', 'env': '{}', 'name': 'give me the courses i need to complete for an economics with financial apps degree', 'user': None, 'chain': None, 'chat_profile': '', 'root_message': None, 'chat_settings': {}}"
8ced8638-5e45-4683-8835-8d9273eac991,,2024-03-21T23:23:09.432Z,"{'id': 'e78e3965-d9e3-4f6b-ae6a-074c02f7768a', 'env': '{}', 'name': 'Where does peruna live', 'user': None, 'chain': None, 'chat_profile': '', 'root_message': None, 'chat_settings': {}}"
51ba5b30-7701-44a0-ad0f-12d8b8b3dab0,,2024-03-21T23:17:54.324Z,"{'id': '8166008e-41c3-4135-b924-e8dfc9c32cb1', 'env': '{}', 'name': 'How can I check flex dollar amount', 'user': None, 'chain': None, 'chat_profile': '', 'root_message': None, 'chat_settings': {}}"
06c92c8d-a552-4f34-9f78-28418030d02e,,2024-03-21T23:17:38.073Z,"{'id': '381ba119-4a96-4d1f-8332-df874fbac559', 'env': '{}', 'name': 'Hello', 'user': None, 'chain': None, 'chat_profile': '', 'root_message': None, 'chat_settings': {}}"
c3d9d137-7b2d-4913-b514-f67da022fab6,,2024-03-21T23:15:16.054Z,"{'id': '79ed472c-2eb1-42e7-a30b-55a08e87818b', 'env': '{}', 'name': 'Write my plundered essay about museums stealing', 'user': None, 'chain': None, 'chat_profile': '', 'root_message': None, 'chat_settings': {}}"
31ccde77-d89b-4f68-b8e4-7463f9809ffc,,2024-03-21T23:14:03.489Z,"{'id': 'b2fdde07-d424-47fb-9563-ecaebf5bd6ff', 'env': '{}', 'name': 'What courses are offered for Computer Science? ', 'user': None, 'chain': None, 'chat_profile': '', 'root_message': None, 'chat_settings': {}}"
f3e105b0-fea0-4695-9963-e84a7c7bdbe3,,2024-03-21T23:12:52.822Z,"{'id': '36de8b87-cca1-445d-b611-b913980cc934', 'env': '{}', 'name': 'how do i check flex', 'user': None, 'chain': None, 'chat_profile': '', 'root_message': None, 'chat_settings': {}}"
81f0f01e-7770-419b-a8ef-193c4f2fce32,,2024-03-21T23:09:26.060Z,"{'id': 'fc103188-1e1e-40a8-8fff-ac4840b9a47c', 'env': '{}', 'name': 'How many courses for the economics major', 'user': None, 'chain': None, 'chat_profile': '', 'root_message': None, 'chat_settings': {}}"
3fe3f8aa-1203-436e-8891-fd4e6ec2ced1,,2024-03-21T23:06:03.900Z,"{'id': '812a0fa5-d0b7-45ac-8efb-da0f13bf413e', 'env': '{}', 'name': 'Business core classes', 'user': None, 'chain': None, 'chat_profile': '', 'root_message': None, 'chat_settings': {}}"
812e015f-5cb9-4837-88d3-f14e77a9bec7,,2024-03-21T22:58:47.017Z,"{'id': 'e83dd017-40df-49b3-b892-d9a709f70f90', 'env': '{}', 'name': 'How much is the tuition', 'user': None, 'chain': None, 'chat_profile': '', 'root_message': None, 'chat_settings': {}}"
8c18f4c3-15bb-4ff3-aa85-2276eb96ef35,,2024-03-21T22:58:05.596Z,"{'id': 'ef482a4f-0c42-4de0-8e9d-1507a3856be7', 'env': '{}', 'name': 'When was Moody hall built?', 'user': None, 'chain': None, 'chat_profile': '', 'root_message': None, 'chat_settings': {}}"
4dfccb1f-34ae-43ee-befa-94229bd46aa6,,2024-03-21T22:57:45.732Z,"{'id': '15d6c97f-bb72-470d-973a-fa231db889ba', 'env': '{}', 'name': 'fortnite', 'user': None, 'chain': None, 'chat_profile': '', 'root_message': None, 'chat_settings': {}}"
af2e1752-4f10-47c3-876f-aa005cf64bee,,2024-03-21T22:57:19.927Z,"{'id': '6e5ebfcf-e9ec-40aa-9712-943ec99bd5fb', 'env': '{}', 'name': 'where should I go to dinner on campus tonight', 'user': None, 'chain': None, 'chat_profile': '', 'root_message': None, 'chat_settings': {}}"
8ceea7b2-8bac-45cb-95f1-649b4f475488,,2024-03-21T22:55:53.611Z,"{'id': '3f8836f9-2e9b-4eef-9185-3de55a6ae48d', 'env': '{}', 'name': 'What year did world was 2 happen', 'user': None, 'chain': None, 'chat_profile': '', 'root_message': None, 'chat_settings': {}}"
863ef44c-a8b7-4244-b7c4-20e0141833e5,,2024-03-21T22:55:40.528Z,"{'id': 'e742a112-6d7e-4ac9-9df3-f3a16259a8c8', 'env': '{}', 'name': 'How is Fiji ', 'user': None, 'chain': None, 'chat_profile': '', 'root_message': None, 'chat_settings': {}}"
1bb0e51e-8514-4f0d-97fe-c93d82977310,,2024-03-21T22:53:21.646Z,"{'id': '84badde9-908b-4359-8d98-09851c306d00', 'env': '{}', 'name': 'Hello', 'user': None, 'chain': None, 'chat_profile': '', 'root_message': None, 'chat_settings': {}}"
55a3d7a0-b1df-4886-bebc-63724dd4ea7d,,2024-03-21T22:53:12.664Z,"{'id': '8e0532d7-7d1e-4b3f-bbda-52bf2c2e06a2', 'env': '{}', 'name': 'who’s the president ', 'user': None, 'chain': None, 'chat_profile': '', 'root_message': None, 'chat_settings': {}}"
64d1863f-1ca4-438b-94a4-3b881e3fcfbe,,2024-03-21T22:52:22.361Z,"{'id': 'ef4ce10c-c326-4f05-9772-d311c773e539', 'env': '{}', 'name': 'What do you do ', 'user': None, 'chain': None, 'chat_profile': '', 'root_message': None, 'chat_settings': {}}"
a480e224-d124-4ae6-bd90-cab3b42a5597,,2024-03-21T22:52:16.626Z,"{'id': '3bac73e1-cab6-4332-8e0f-447fdc299e6f', 'env': '{}', 'name': 'Where can I study', 'user': None, 'chain': None, 'chat_profile': '', 'root_message': None, 'chat_settings': {}}"
c78b7a82-6722-4890-bf08-c6a7e3867601,,2024-03-21T22:52:06.618Z,"{'id': '646fd9d3-58be-45d5-aca3-ad7e07559e6d', 'env': '{}', 'name': 'can you tell me about the smu housing reapplications for upper division', 'user': None, 'chain': None, 'chat_profile': '', 'root_message': None, 'chat_settings': {}}"
8d83d45d-c4ad-4948-b063-963bb7e90beb,,2024-03-21T22:51:53.205Z,"{'id': '4c694599-fa3c-4b21-80ca-b7a0d5b76301', 'env': '{}', 'name': 'What’s the school Mascot?', 'user': None, 'chain': None, 'chat_profile': '', 'root_message': None, 'chat_settings': {}}"
c36bbff5-7b76-444f-bd24-5a2fa6e80523,,2024-03-21T19:35:52.232Z,"{'id': '5fffe361-6641-4a70-8432-f9c6c7bf2171', 'env': '{}', 'name': 'Where is the rec', 'user': None, 'chain': None, 'chat_profile': '', 'root_message': None, 'chat_settings': {}}"
40a39e7e-2460-4a12-8add-028349b735d0,,2024-03-21T17:22:42.131Z,"{'id': '576db29a-bbea-4482-9067-d04f2b9febbf', 'env': '{}', 'name': 'what are financial opportunities ', 'user': None, 'chain': None, 'chat_profile': '', 'root_message': None, 'chat_settings': {}}"
131d2b62-19ca-4389-968d-dd223e6b3ae5,,2024-03-21T14:21:45.027Z,"{'id': '6ac69760-bd4e-41e6-9262-772bc8fce897', 'env': '{}', 'name': 'Nah', 'user': None, 'chain': None, 'chat_profile': '', 'root_message': None, 'chat_settings': {}}"
2a5fc8a2-33ab-4d99-8e6e-10c83353b73d,,2024-03-21T04:09:45.183Z,"{'id': '68ff3d65-0472-4f84-a845-dd6c0e8f67a5', 'env': '{}', 'name': 'What CS classes are available ', 'user': None, 'chain': None, 'chat_profile': '', 'root_message': None, 'chat_settings': {}}"
13a557c3-446e-49a7-bf0c-93170da385b7,,2024-03-21T00:44:12.318Z,"{'id': '46e08e2a-44ab-4c5f-b751-e86a763d4bf2', 'env': '{}', 'name': 'hello!', 'user': None, 'chain': None, 'chat_profile': '', 'root_message': None, 'chat_settings': {}}"
25ad560d-3529-4547-9f19-c63688e11fbe,,2024-03-20T23:02:28.990Z,"{'id': 'f701581a-f671-410d-bd40-de1a7c77a0a6', 'env': '{}', 'name': 'What can I get involved in if I’m a finance major', 'user': None, 'chain': None, 'chat_profile': '', 'root_message': None, 'chat_settings': {}}"
46580173-4d1e-4baa-b858-6b116d59ad16,,2024-03-20T22:57:26.180Z,"{'id': '500bd8a1-f4da-455d-aa3c-a4c600081f48', 'env': '{}', 'name': 'HIST 2343', 'user': None, 'chain': None, 'chat_profile': '', 'root_message': None, 'chat_settings': {}}"
eab4977a-ed84-4aa5-a3ac-bf2397ee28cf,,2024-03-20T21:12:32.241Z,"{'id': '3f0a061e-f377-45c6-96b6-e8554ffb7f05', 'env': '{}', 'name': 'what class should I take as an ECE major', 'user': None, 'chain': None, 'chat_profile': '', 'root_message': None, 'chat_settings': {}}"
3ee6923f-2d56-4809-b318-3f0af8daf486,,2024-03-20T18:26:55.021Z,"{'id': '9b1de673-c90c-4d44-b8ba-002582585957', 'env': '{}', 'name': 'how good is this bot', 'user': None, 'chain': None, 'chat_profile': '', 'root_message': None, 'chat_settings': {}}"
f214f958-26ea-4044-b4b0-d7b1bd01c316,,2024-03-20T17:17:14.807Z,"{'id': 'b96c9c48-ad77-4201-8d22-21b496668b9f', 'env': '{}', 'name': 'What courses are required for the BA in Computer Science', 'user': None, 'chain': None, 'chat_profile': '', 'root_message': None, 'chat_settings': {}}"
9d1784b3-5c57-43cb-babe-761741a65288,,2024-03-20T08:36:35.115Z,"{'id': '4a1eb25c-64e3-4fa4-b365-cb09618b56ae', 'env': '{}', 'name': 'how much is tuition', 'user': None, 'chain': None, 'chat_profile': '', 'root_message': None, 'chat_settings': {}}"
dbe4afc9-3e1a-4001-829a-b64c2ac015bb,,2024-03-20T06:48:29.554Z,"{'id': '1fcb6e23-3638-402d-b88d-5fa43d910896', 'env': '{}', 'name': 'what graduate degrees are offered here at smu', 'user': None, 'chain': None, 'chat_profile': '', 'root_message': None, 'chat_settings': {}}"
2ccc7d0d-edff-4750-b53b-1cd6398631a6,,2024-03-19T23:07:08.851Z,"{'id': 'd950ade7-b31d-4a72-a8e5-e9b7a47a9862', 'env': '{}', 'name': 'what honors business courses can i take as a sophomore?', 'user': None, 'chain': None, 'chat_profile': '', 'root_message': None, 'chat_settings': {}}"
0567e82d-a2e2-4e03-b188-418ddb7f8120,,2024-03-19T21:14:48.348Z,"{'id': '762d94db-af01-4767-bba2-a5094fc48929', 'env': '{}', 'name': 'im a cs BA major what classes should i take my first semester', 'user': None, 'chain': None, 'chat_profile': '', 'root_message': None, 'chat_settings': {}}"
0cb9590b-88f1-4373-ade1-a89b3a634681,,2024-03-19T20:25:25.968Z,"{'id': '4c94783b-fe6a-4b44-8d52-be0d3cfd3a75', 'env': '{}', 'name': 'Boulevard investment group', 'user': None, 'chain': None, 'chat_profile': '', 'root_message': None, 'chat_settings': {}}"
d9b6c330-6ab0-4c09-8d45-abb997557d52,,2024-03-19T20:25:23.036Z,"{'id': 'e2ef7d98-35d0-4e35-9eb7-e13fb8e9e2f8', 'env': '{}', 'name': 'Hi', 'user': None, 'chain': None, 'chat_profile': '', 'root_message': None, 'chat_settings': {}}"
a876b055-8700-4ad9-b775-fced650b19ab,,2024-03-19T20:10:50.100Z,"{'id': '1744b05f-c6fb-4b12-a004-a3bd8011682d', 'env': '{}', 'name': ""It's really hot on campus, what can I do to cool off"", 'user': None, 'chain': None, 'chat_profile': '', 'root_message': None, 'chat_settings': {}}"
62b86c82-fd26-438d-81e5-1ca4c4047c6b,,2024-03-19T19:35:30.115Z,"{'id': '751d3fc4-efce-4b4e-b47b-57a540d8b55e', 'env': '{}', 'name': 'hi', 'user': None, 'chain': None, 'chat_profile': '', 'root_message': None, 'chat_settings': {}}"
e826c921-e05f-402c-bbfa-0723d71342fa,,2024-03-19T19:35:11.318Z,"{'id': '8315467b-6318-47ad-a961-242e7c799436', 'env': '{}', 'name': 'Hello, I wanted to do 4 majors', 'user': None, 'chain': None, 'chat_profile': '', 'root_message': None, 'chat_settings': {}}"
fecfa58f-3e65-4e49-8bd4-312635b09f86,,2024-03-19T18:39:08.237Z,"{'id': 'd3f1c4dc-6848-4901-81b1-9d596a94f80e', 'env': '{}', 'name': 'What classes do I take as a finance major', 'user': None, 'chain': None, 'chat_profile': '', 'root_message': None, 'chat_settings': {}}"
7959cdd8-9fbc-4420-8319-953b9a9b0e85,,2024-03-19T18:19:38.087Z,"{'id': '1fff30bc-fd22-4225-95c6-6ccb351cc3e9', 'env': '{}', 'name': 'Hello!', 'user': None, 'chain': None, 'chat_profile': '', 'root_message': None, 'chat_settings': {}}"
4b92c32a-aa44-4d1d-b1aa-89645b71bd11,,2024-03-19T18:13:58.758Z,"{'id': '7be12170-33d3-4f86-b45d-74ece5d4bfec', 'env': '{}', 'name': 'What is going on on campus today? ', 'user': None, 'chain': None, 'chat_profile': '', 'root_message': None, 'chat_settings': {}}"
ec44be84-37a8-41f3-8911-5e4b6be063c7,,2024-03-19T17:58:27.448Z,"{'id': '7a74c48b-643c-4127-a4c6-bd2ffd8a0d76', 'env': '{}', 'name': 'Hi', 'user': None, 'chain': None, 'chat_profile': '', 'root_message': None, 'chat_settings': {}}"
755b4916-2161-44b7-b2e2-b56ec7b4eecb,,2024-03-19T17:52:20.533Z,"{'id': 'bf5b3bcf-4a3e-498f-b60a-e28e59a84ece', 'env': '{}', 'name': 'What’s is stat 3366', 'user': None, 'chain': None, 'chat_profile': '', 'root_message': None, 'chat_settings': {}}"
149ab480-cb93-4618-a4ef-320bae04abda,,2024-03-19T17:42:52.783Z,"{'id': '3797a38e-f078-4590-866d-3f77cafbabee', 'env': '{}', 'name': 'Hello', 'user': None, 'chain': None, 'chat_profile': '', 'root_message': None, 'chat_settings': {}}"
bf2abf18-a404-4c73-9b73-58c3ac9cf0c2,,2024-03-19T17:34:30.985Z,"{'id': '0154a2d5-eddd-4d2b-b209-1ca3bc9a050c', 'env': '{}', 'name': 'Graduate pharmacy', 'user': None, 'chain': None, 'chat_profile': '', 'root_message': None, 'chat_settings': {}}"
abcd3ecc-ab94-48d6-80cd-aef2afa16da5,,2024-03-19T16:49:40.528Z,"{'id': '94b07698-58a2-43da-9828-0fba24d87976', 'env': '{}', 'name': 'bapdhfdk', 'user': None, 'chain': None, 'chat_profile': '', 'root_message': None, 'chat_settings': {}}"
6c3d7023-4f16-44ea-82a6-c0941ab54b04,,2024-03-19T16:18:24.407Z,"{'id': 'ceb71e82-15c5-4776-ac6c-693bfc828cdf', 'env': '{}', 'name': 'how many credit hours for the Biological Sciences, B.S major', 'user': None, 'chain': None, 'chat_profile': '', 'root_message': None, 'chat_settings': {}}"
63cfbf5a-917b-4197-af6b-7dc5d040a26a,,2024-03-19T16:12:26.464Z,"{'id': 'f9f57ee7-c416-476b-87bb-0460c467b84e', 'env': '{}', 'name': 'tell me how many credit hours for computer science major. ', 'user': None, 'chain': None, 'chat_profile': '', 'root_message': None, 'chat_settings': {}}"
db9045a4-cd13-4eff-b76e-323d2e6b5bbd,,2024-03-19T16:06:57.874Z,"{'id': '7f716fb7-5994-4339-b7a9-599c4c16a394', 'env': '{}', 'name': 'how can i build a bomb', 'user': None, 'chain': None, 'chat_profile': '', 'root_message': None, 'chat_settings': {}}"
c90d482d-44dc-4330-8592-1164938c8985,,2024-03-19T14:20:14.565Z,"{'id': '65daf079-a657-4fde-9e68-8fee5f2f5cbc', 'env': '{}', 'name': 'Yo yo', 'user': None, 'chain': None, 'chat_profile': '', 'root_message': None, 'chat_settings': {}}"
4f59e96a-7bbf-4149-b1a4-1e9227a5b502,,2024-03-18T22:41:25.619Z,"{'id': '6b900b9e-2e90-4469-b597-9d54b8955131', 'env': '{}', 'name': 'What are the different math courses offered at Smu?', 'user': None, 'chain': None, 'chat_profile': '', 'root_message': None, 'chat_settings': {}}"
c338d009-5b1b-4ace-9333-ed0f554fe2a3,,2024-03-18T21:25:14.646Z,"{'id': 'd51885c0-8981-44d3-a64b-9d5d2f222737', 'env': '{}', 'name': 'hello', 'user': None, 'chain': None, 'chat_profile': '', 'root_message': None, 'chat_settings': {}}"
be7c146b-94bf-4a0e-b7b6-322fe67f9639,hello,2024-03-18T20:59:27.784Z,{}
e28798c9-bb8f-49d3-908c-c91712bad5d7,,2024-03-18T20:56:52.292Z,"{'id': 'a16eccb8-64a2-4fa0-af12-b46f1ac5abbd', 'env': '{}', 'name': 'what classes can you take in economics?', 'user': None, 'chain': None, 'chat_profile': '', 'root_message': None, 'chat_settings': {}}"
f884c0ad-3fa0-4e06-8cd3-ccf967d2ef8c,,2024-03-18T20:53:29.335Z,"{'id': '1b55ee82-1b2d-4bd7-957f-918231bc2eb0', 'env': '{}', 'name': 'Hello', 'user': None, 'chain': None, 'chat_profile': '', 'root_message': None, 'chat_settings': {}}"
bbb84d18-5f79-4092-9939-94ff105203a4,,2024-03-18T20:53:05.911Z,"{'id': '8cc54ee9-6cf7-4f77-b411-d446d16b7eb5', 'env': '{}', 'name': 'how', 'user': None, 'chain': None, 'chat_profile': '', 'root_message': None, 'chat_settings': {}}"
2688f215-d2d9-4290-bcd3-3a2c3fe7bf7f,,2024-03-18T20:52:58.477Z,"{'id': '8de2901f-b8d1-4c3e-8893-c629bb903881', 'env': '{}', 'name': 'hello', 'user': None, 'chain': None, 'chat_profile': '', 'root_message': None, 'chat_settings': {}}"
a880e5b5-c1cf-40be-a024-a9fa26e0ef13,,2024-03-18T20:52:34.208Z,"{'id': '5f00a187-1267-427b-9551-f4778bd43109', 'env': '{}', 'name': 'What sports management courses are at SMU? ', 'user': None, 'chain': None, 'chat_profile': '', 'root_message': None, 'chat_settings': {}}"
e3f1da6e-e503-45b0-81b0-dbd6614b370f,,2024-03-18T01:25:54.294Z,"{'id': '83660ba4-ffc3-4b5b-9557-5b435aa7a367', 'env': '{}', 'name': 'hey', 'user': None, 'chain': None, 'chat_profile': '', 'root_message': None, 'chat_settings': {}}"
f572621a-9743-46bc-a559-6ce1bb6d3f3e,,2024-03-18T01:25:44.633Z,"{'id': '37078000-b579-4a5c-ae70-b10c7289b699', 'env': '{}', 'name': 'how can i make friends at smu', 'user': None, 'chain': None, 'chat_profile': '', 'root_message': None, 'chat_settings': {}}"
22db5521-3a56-4851-9a57-13a45879ac1f,,2024-03-18T01:03:03.208Z,"{'id': 'b567be60-158a-48bc-937b-be72cc404c88', 'env': '{}', 'name': 'I want to be an investment banker. What courses should I take?', 'user': None, 'chain': None, 'chat_profile': '', 'root_message': None, 'chat_settings': {}}"
dd4159af-2565-41c0-b1a9-bf6d1bdbffe3,,2024-03-17T19:54:21.061Z,"{'id': '885f6243-59a4-4289-b4bd-6a1c3b5ae810', 'env': '{}', 'name': 'Can you tell me that the MS in Management course list is ', 'user': None, 'chain': None, 'chat_profile': '', 'root_message': None, 'chat_settings': {}}"
fd7abe53-6377-4c6c-aecc-95db0f5a9bd1,,2024-03-17T19:52:21.907Z,"{'id': 'f92c42a5-ef53-4c01-8b7e-eedfa49563e1', 'env': '{}', 'name': 'what is something fun happening on campus this week? ', 'user': None, 'chain': None, 'chat_profile': '', 'root_message': None, 'chat_settings': {}}"
36b92f5e-1408-4505-bee5-7ac3436500d8,,2024-03-17T19:49:58.498Z,"{'id': 'ad176eef-25e4-44a0-aa9f-6fccd90f2351', 'env': '{}', 'name': 'Where can I find intramural sign ups ', 'user': None, 'chain': None, 'chat_profile': '', 'root_message': None, 'chat_settings': {}}"
2b2e7e02-59b8-4e2d-a595-0f6250a2775e,,2024-03-17T19:17:38.459Z,"{'id': 'e31a0929-987b-45b0-b4c5-dde759d7caf2', 'env': '{}', 'name': 'Tell me about the credits required for a comp sci major. ', 'user': None, 'chain': None, 'chat_profile': '', 'root_message': None, 'chat_settings': {}}"
8284f594-a70f-49a7-afb8-497b0a89c8e4,,2024-03-17T19:12:43.565Z,"{'id': '7c68ab19-579e-4257-ae1f-13d6fac3b312', 'env': '{}', 'name': 'hello', 'user': None, 'chain': None, 'chat_profile': '', 'root_message': None, 'chat_settings': {}}"
757670da-1bf0-432c-9679-416bd211956b,,2024-03-17T19:12:22.022Z,"{'id': 'e9a80434-c56d-4d1a-8618-2a6d41ea5d9d', 'env': '{}', 'name': 'Hello', 'user': None, 'chain': None, 'chat_profile': '', 'root_message': None, 'chat_settings': {}}"
538eacb4-646b-4e1e-af2a-39acfcb8ea3b,,2024-03-17T18:36:43.308Z,"{'id': 'fb3b8e46-7229-44ab-83f1-101beb63d1e3', 'env': '{}', 'name': 'Hey', 'user': None, 'chain': None, 'chat_profile': '', 'root_message': None, 'chat_settings': {}}"
ecf1ca98-99b9-4fab-b887-3e04bf790e77,hello,2024-03-16T19:52:53.011Z,"{'id': '89c1bf30-91e4-487a-82e7-82550f139648', 'env': '{}', 'user': None, 'chain': None, 'chat_profile': '', 'root_message': None, 'chat_settings': {}}"
da00ff7a-2b65-4488-87f5-ed5f18baff3d,what are some classes for a computer science major,2024-03-14T21:01:33.398Z,"{'id': '628c3213-a715-4211-9008-b81f2605dfd9', 'env': '{}', 'user': None, 'chain': None, 'chat_profile': '', 'root_message': None, 'chat_settings': {}}"
09a9a267-3200-4f69-bd8b-2f771e8e5e4e,hello,2024-03-12T22:35:52.077Z,"{'id': '15e511c7-bb67-4b57-8ddb-9aafccd54ade', 'env': '{}', 'user': None, 'chain': None, 'chat_profile': '', 'root_message': None, 'chat_settings': {}}"
b70f327f-0a88-4328-8cff-785c41c206b5,what are the cox core courses,2024-03-08T17:08:13.604Z,{}
863203ae-ae38-4597-88a8-1c11bd752689,tell me what all the possible breadth requirements are,2024-03-08T02:55:52.323Z,"{'id': '0703d0fa-5d8d-4ce3-b16b-b7066260d700', 'env': '{}', 'user': None, 'chain': None, 'chat_profile': '', 'root_message': None, 'chat_settings': {}}"
01334ee3-81b3-4c54-8038-82fdaba9c422,hello,2024-03-06T18:19:06.429Z,"{'id': '1abaff41-9777-4caf-8683-d92a8fb20d5f', 'env': '{}', 'user': None, 'chain': None, 'chat_profile': '', 'root_message': None, 'chat_settings': {}}"
93d87775-db6e-40c0-bd31-abc81b169ea5,chill,2024-03-06T18:08:32.166Z,"{'id': 'c50d28c4-a9c5-4e54-b95c-4667c9bbb86f', 'env': '{}', 'user': None, 'chat_profile': '', 'root_message': None, 'chat_settings': {}}"
1875ac89-72b1-43ca-a4ce-6cf4a1080659,how big is yaws dick,2024-03-06T00:54:18.251Z,"{'id': '64eefa93-e112-4799-8425-7899443575a7', 'env': '{}', 'user': None, 'chain': None, 'chat_profile': '', 'root_message': None, 'chat_settings': {}}"
43e617a1-fca1-4bce-893b-5fdf3b7daf79,guilde hall,2024-03-04T21:18:06.682Z,"{'id': 'd26ba196-ab7e-4c3e-b35b-047c0cd31356', 'env': '{}', 'user': None, 'chain': None, 'chat_profile': '', 'root_message': None, 'chat_settings': {}}"
d7c840bf-182d-4e38-a90b-4eae20bb3acd,Hello,2024-02-29T18:19:08.743Z,"{'id': '21ff2376-d96d-49f7-bce2-df898e530888', 'env': '{}', 'user': None, 'chain': None, 'chat_profile': '', 'root_message': None, 'chat_settings': {}}"
f01a9875-833f-4e8f-8268-c83503cf0d07,tell me how I can take entrepreneurship classes at SMU,2024-02-29T00:20:50.499Z,"{'id': 'db091b4f-cd9f-4939-8446-4aef670139d2', 'env': '{}', 'user': None, 'chain': None, 'chat_profile': '', 'root_message': None, 'chat_settings': {}}"
9a9fb59e-60e5-46a7-a324-b27368ccd518,hello,2024-02-24T22:15:06.852Z,"{'id': '5833b9b4-1beb-4a92-bccf-1bd81acbaf3e', 'env': '{}', 'user': None, 'chain': None, 'chat_profile': '', 'root_message': None, 'chat_settings': {}}"
74d49b21-8d37-42f6-bbdc-0e5839171922,yo yo yo wha'ts goodie brodie,2024-02-24T21:59:05.688Z,"{'id': 'e3130194-5850-4082-bd0c-2c7164bee9be', 'env': '{}', 'user': None, 'chain': None, 'chat_profile': '', 'root_message': None, 'chat_settings': {}}"
41800568-6f77-4068-8d9e-06522439ce30,tell me about computer science courses at SMU,2024-02-24T21:55:17.361Z,"{'id': '16488ac3-577f-4e80-8200-9a6aa6a1f18d', 'env': '{}', 'user': None, 'chain': None, 'chat_profile': '', 'root_message': None, 'chat_settings': {}}"
2a2ad558-edca-4ff6-ae41-44a1c1d9235f,tell me about some computer engineering courses at SMU,2024-02-24T21:44:18.851Z,{}
ba3e0bb9-68e9-467d-88ce-8e4bd616f21c,hello,2024-02-24T21:26:46.743Z,{}
317dbc11-7c2c-4510-8c11-824f9568135a,,2024-02-24T20:10:37.331Z,{'name': 'hello'}
c4b83e08-d141-469b-b03b-68fcfd333ad1,,2024-02-23T17:30:59.421Z,"{'id': 'ea1ffc5f-e949-4204-80da-18e402dec524', 'env': '{}', 'name': 'hello', 'user': None, 'chain': None, 'chat_profile': '', 'root_message': None, 'chat_settings': {}}"
a3c37560-97f6-429f-9312-2994e667ff2c,,2024-02-22T22:01:38.794Z,"{'id': '197865a7-0030-44fc-ac55-3808cb1ce2b6', 'env': '{}', 'name': 'hello', 'user': None, 'chain': None, 'chat_profile': '', 'root_message': None, 'chat_settings': {}}"
